"","variavel","nivel","cod_munic_ibge_2_fam_eq","ano_atual_familia","n"
"27503","idade_eq_cut","20-24",21,2003,10765
"27504","idade_eq_cut","20-24",21,2004,16761
"27505","idade_eq_cut","20-24",21,2005,36753
"27506","idade_eq_cut","20-24",21,2006,169161
"27507","idade_eq_cut","20-24",21,2007,91012
"27508","idade_eq_cut","20-24",21,2008,36506
"27509","idade_eq_cut","20-24",21,2009,19283
"27510","idade_eq_cut","20-24",21,2010,14507
"27511","idade_eq_cut","20-24",21,2011,10191
"27512","idade_eq_cut","20-24",21,2012,15961
"27513","idade_eq_cut","20-24",21,2013,14473
"27514","idade_eq_cut","20-24",21,2014,13254
"27515","idade_eq_cut","20-24",21,2015,6902
"27516","idade_eq_cut","20-24",22,2001,1599
"27517","idade_eq_cut","20-24",22,2002,15657
"27518","idade_eq_cut","20-24",22,2003,6107
"27519","idade_eq_cut","20-24",22,2004,10438
"27520","idade_eq_cut","20-24",22,2005,21012
"27521","idade_eq_cut","20-24",22,2006,113224
"27522","idade_eq_cut","20-24",22,2007,38898
"27523","idade_eq_cut","20-24",22,2008,16224
"27524","idade_eq_cut","20-24",22,2009,7364
"27525","idade_eq_cut","20-24",22,2010,5231
"27526","idade_eq_cut","20-24",22,2011,4604
"27527","idade_eq_cut","20-24",22,2012,5497
"27528","idade_eq_cut","20-24",22,2013,4803
"27529","idade_eq_cut","20-24",22,2014,4093
"27530","idade_eq_cut","20-24",22,2015,2427
"27531","idade_eq_cut","20-24",23,2001,7921
"27532","idade_eq_cut","20-24",23,2002,48135
"27533","idade_eq_cut","20-24",23,2003,38358
"27534","idade_eq_cut","20-24",23,2004,23334
"27535","idade_eq_cut","20-24",23,2005,52553
"27536","idade_eq_cut","20-24",23,2006,219120
"27537","idade_eq_cut","20-24",23,2007,93864
"27538","idade_eq_cut","20-24",23,2008,42594
"27539","idade_eq_cut","20-24",23,2009,27826
"27540","idade_eq_cut","20-24",23,2010,15664
"27541","idade_eq_cut","20-24",23,2011,13817
"27542","idade_eq_cut","20-24",23,2012,16928
"27543","idade_eq_cut","20-24",23,2013,11805
"27544","idade_eq_cut","20-24",23,2014,12923
"27545","idade_eq_cut","20-24",23,2015,8923
"27546","idade_eq_cut","20-24",24,2001,1571
"27547","idade_eq_cut","20-24",24,2002,20430
"27548","idade_eq_cut","20-24",24,2003,6224
"27549","idade_eq_cut","20-24",24,2004,8240
"27550","idade_eq_cut","20-24",24,2005,18481
"27551","idade_eq_cut","20-24",24,2006,80423
"27552","idade_eq_cut","20-24",24,2007,27901
"27553","idade_eq_cut","20-24",24,2008,13120
"27554","idade_eq_cut","20-24",24,2009,7360
"27555","idade_eq_cut","20-24",24,2010,5827
"27556","idade_eq_cut","20-24",24,2011,4343
"27557","idade_eq_cut","20-24",24,2012,5852
"27558","idade_eq_cut","20-24",24,2013,4546
"27559","idade_eq_cut","20-24",24,2014,4133
"27560","idade_eq_cut","20-24",24,2015,2471
"27561","idade_eq_cut","20-24",25,2001,1018
"27562","idade_eq_cut","20-24",25,2002,17033
"27563","idade_eq_cut","20-24",25,2003,9029
"27564","idade_eq_cut","20-24",25,2004,8678
"27565","idade_eq_cut","20-24",25,2005,20787
"27566","idade_eq_cut","20-24",25,2006,121833
"27567","idade_eq_cut","20-24",25,2007,39636
"27568","idade_eq_cut","20-24",25,2008,19135
"27569","idade_eq_cut","20-24",25,2009,7537
"27570","idade_eq_cut","20-24",25,2010,4905
"27571","idade_eq_cut","20-24",25,2011,5120
"27572","idade_eq_cut","20-24",25,2012,7487
"27573","idade_eq_cut","20-24",25,2013,6731
"27574","idade_eq_cut","20-24",25,2014,5990
"27575","idade_eq_cut","20-24",25,2015,3709
"27576","idade_eq_cut","20-24",26,2001,2041
"27577","idade_eq_cut","20-24",26,2002,48075
"27578","idade_eq_cut","20-24",26,2003,24977
"27579","idade_eq_cut","20-24",26,2004,19707
"27580","idade_eq_cut","20-24",26,2005,35112
"27581","idade_eq_cut","20-24",26,2006,218203
"27582","idade_eq_cut","20-24",26,2007,93074
"27583","idade_eq_cut","20-24",26,2008,42476
"27584","idade_eq_cut","20-24",26,2009,24567
"27585","idade_eq_cut","20-24",26,2010,18518
"27586","idade_eq_cut","20-24",26,2011,13360
"27587","idade_eq_cut","20-24",26,2012,18778
"27588","idade_eq_cut","20-24",26,2013,14101
"27589","idade_eq_cut","20-24",26,2014,12787
"27590","idade_eq_cut","20-24",26,2015,9870
"27591","idade_eq_cut","20-24",27,2001,1017
"27592","idade_eq_cut","20-24",27,2002,15959
"27593","idade_eq_cut","20-24",27,2003,4551
"27594","idade_eq_cut","20-24",27,2004,6176
"27595","idade_eq_cut","20-24",27,2005,16479
"27596","idade_eq_cut","20-24",27,2006,94791
"27597","idade_eq_cut","20-24",27,2007,31180
"27598","idade_eq_cut","20-24",27,2008,20976
"27599","idade_eq_cut","20-24",27,2009,9582
"27600","idade_eq_cut","20-24",27,2010,7380
"27601","idade_eq_cut","20-24",27,2011,5255
"27602","idade_eq_cut","20-24",27,2012,7650
"27603","idade_eq_cut","20-24",27,2013,5206
"27604","idade_eq_cut","20-24",27,2014,4947
"27605","idade_eq_cut","20-24",27,2015,3506
"27606","idade_eq_cut","20-24",28,2001,784
"27607","idade_eq_cut","20-24",28,2002,4572
"27608","idade_eq_cut","20-24",28,2003,3901
"27609","idade_eq_cut","20-24",28,2004,5220
"27610","idade_eq_cut","20-24",28,2005,14413
"27611","idade_eq_cut","20-24",28,2006,53037
"27612","idade_eq_cut","20-24",28,2007,16642
"27613","idade_eq_cut","20-24",28,2008,9422
"27614","idade_eq_cut","20-24",28,2009,5871
"27615","idade_eq_cut","20-24",28,2010,4398
"27616","idade_eq_cut","20-24",28,2011,3639
"27617","idade_eq_cut","20-24",28,2012,5169
"27618","idade_eq_cut","20-24",28,2013,4286
"27619","idade_eq_cut","20-24",28,2014,3658
"27620","idade_eq_cut","20-24",28,2015,2132
"27621","idade_eq_cut","20-24",29,2001,6281
"27622","idade_eq_cut","20-24",29,2002,59541
"27623","idade_eq_cut","20-24",29,2003,32982
"27624","idade_eq_cut","20-24",29,2004,35483
"27625","idade_eq_cut","20-24",29,2005,72194
"27626","idade_eq_cut","20-24",29,2006,410014
"27627","idade_eq_cut","20-24",29,2007,145812
"27628","idade_eq_cut","20-24",29,2008,79689
"27629","idade_eq_cut","20-24",29,2009,37135
"27630","idade_eq_cut","20-24",29,2010,29071
"27631","idade_eq_cut","20-24",29,2011,19480
"27632","idade_eq_cut","20-24",29,2012,27088
"27633","idade_eq_cut","20-24",29,2013,20677
"27634","idade_eq_cut","20-24",29,2014,20058
"27635","idade_eq_cut","20-24",29,2015,13857
"27636","idade_eq_cut","20-24",31,2001,4458
"27637","idade_eq_cut","20-24",31,2002,47047
"27638","idade_eq_cut","20-24",31,2003,38774
"27639","idade_eq_cut","20-24",31,2004,48379
"27640","idade_eq_cut","20-24",31,2005,64335
"27641","idade_eq_cut","20-24",31,2006,272470
"27642","idade_eq_cut","20-24",31,2007,104944
"27643","idade_eq_cut","20-24",31,2008,54193
"27644","idade_eq_cut","20-24",31,2009,28153
"27645","idade_eq_cut","20-24",31,2010,26466
"27646","idade_eq_cut","20-24",31,2011,23756
"27647","idade_eq_cut","20-24",31,2012,32215
"27648","idade_eq_cut","20-24",31,2013,24694
"27649","idade_eq_cut","20-24",31,2014,22806
"27650","idade_eq_cut","20-24",31,2015,17315
"27651","idade_eq_cut","20-24",32,2001,782
"27652","idade_eq_cut","20-24",32,2002,5595
"27653","idade_eq_cut","20-24",32,2003,4325
"27654","idade_eq_cut","20-24",32,2004,9961
"27655","idade_eq_cut","20-24",32,2005,9812
"27656","idade_eq_cut","20-24",32,2006,35508
"27657","idade_eq_cut","20-24",32,2007,16500
"27658","idade_eq_cut","20-24",32,2008,7979
"27659","idade_eq_cut","20-24",32,2009,5393
"27660","idade_eq_cut","20-24",32,2010,5334
"27661","idade_eq_cut","20-24",32,2011,5124
"27662","idade_eq_cut","20-24",32,2012,7203
"27663","idade_eq_cut","20-24",32,2013,5393
"27664","idade_eq_cut","20-24",32,2014,5927
"27665","idade_eq_cut","20-24",32,2015,3816
"27666","idade_eq_cut","20-24",33,2001,1737
"27667","idade_eq_cut","20-24",33,2002,6140
"27668","idade_eq_cut","20-24",33,2003,6278
"27669","idade_eq_cut","20-24",33,2004,27996
"27670","idade_eq_cut","20-24",33,2005,13089
"27671","idade_eq_cut","20-24",33,2006,68894
"27672","idade_eq_cut","20-24",33,2007,48736
"27673","idade_eq_cut","20-24",33,2008,30292
"27674","idade_eq_cut","20-24",33,2009,21103
"27675","idade_eq_cut","20-24",33,2010,19781
"27676","idade_eq_cut","20-24",33,2011,19704
"27677","idade_eq_cut","20-24",33,2012,29866
"27678","idade_eq_cut","20-24",33,2013,20274
"27679","idade_eq_cut","20-24",33,2014,20036
"27680","idade_eq_cut","20-24",33,2015,14477
"27681","idade_eq_cut","20-24",35,2001,2641
"27682","idade_eq_cut","20-24",35,2002,28977
"27683","idade_eq_cut","20-24",35,2003,27745
"27684","idade_eq_cut","20-24",35,2004,40611
"27685","idade_eq_cut","20-24",35,2005,47762
"27686","idade_eq_cut","20-24",35,2006,228299
"27687","idade_eq_cut","20-24",35,2007,86017
"27688","idade_eq_cut","20-24",35,2008,58341
"27689","idade_eq_cut","20-24",35,2009,40551
"27690","idade_eq_cut","20-24",35,2010,51862
"27691","idade_eq_cut","20-24",35,2011,36156
"27692","idade_eq_cut","20-24",35,2012,63669
"27693","idade_eq_cut","20-24",35,2013,55066
"27694","idade_eq_cut","20-24",35,2014,59098
"27695","idade_eq_cut","20-24",35,2015,46409
"27696","idade_eq_cut","20-24",41,2001,1921
"27697","idade_eq_cut","20-24",41,2002,17730
"27698","idade_eq_cut","20-24",41,2003,15801
"27699","idade_eq_cut","20-24",41,2004,21592
"27700","idade_eq_cut","20-24",41,2005,36609
"27701","idade_eq_cut","20-24",41,2006,103248
"27702","idade_eq_cut","20-24",41,2007,44566
"27703","idade_eq_cut","20-24",41,2008,27091
"27704","idade_eq_cut","20-24",41,2009,13893
"27705","idade_eq_cut","20-24",41,2010,12073
"27706","idade_eq_cut","20-24",41,2011,13834
"27707","idade_eq_cut","20-24",41,2012,16614
"27708","idade_eq_cut","20-24",41,2013,17652
"27709","idade_eq_cut","20-24",41,2014,16361
"27710","idade_eq_cut","20-24",41,2015,12448
"27711","idade_eq_cut","20-24",42,2001,640
"27712","idade_eq_cut","20-24",42,2002,8213
"27713","idade_eq_cut","20-24",42,2003,4215
"27714","idade_eq_cut","20-24",42,2004,6563
"27715","idade_eq_cut","20-24",42,2005,10057
"27716","idade_eq_cut","20-24",42,2006,30428
"27717","idade_eq_cut","20-24",42,2007,12247
"27718","idade_eq_cut","20-24",42,2008,8688
"27719","idade_eq_cut","20-24",42,2009,5562
"27720","idade_eq_cut","20-24",42,2010,4747
"27721","idade_eq_cut","20-24",42,2011,4841
"27722","idade_eq_cut","20-24",42,2012,7762
"27723","idade_eq_cut","20-24",42,2013,7760
"27724","idade_eq_cut","20-24",42,2014,6899
"27725","idade_eq_cut","20-24",42,2015,3962
"27726","idade_eq_cut","20-24",43,2001,1402
"27727","idade_eq_cut","20-24",43,2002,20598
"27728","idade_eq_cut","20-24",43,2003,26713
"27729","idade_eq_cut","20-24",43,2004,18030
"27730","idade_eq_cut","20-24",43,2005,23607
"27731","idade_eq_cut","20-24",43,2006,83596
"27732","idade_eq_cut","20-24",43,2007,31282
"27733","idade_eq_cut","20-24",43,2008,19087
"27734","idade_eq_cut","20-24",43,2009,9478
"27735","idade_eq_cut","20-24",43,2010,9835
"27736","idade_eq_cut","20-24",43,2011,10777
"27737","idade_eq_cut","20-24",43,2012,15786
"27738","idade_eq_cut","20-24",43,2013,16420
"27739","idade_eq_cut","20-24",43,2014,13676
"27740","idade_eq_cut","20-24",43,2015,8478
"27741","idade_eq_cut","20-24",50,2001,426
"27742","idade_eq_cut","20-24",50,2002,4974
"27743","idade_eq_cut","20-24",50,2003,3015
"27744","idade_eq_cut","20-24",50,2004,3583
"27745","idade_eq_cut","20-24",50,2005,4604
"27746","idade_eq_cut","20-24",50,2006,19904
"27747","idade_eq_cut","20-24",50,2007,10965
"27748","idade_eq_cut","20-24",50,2008,6067
"27749","idade_eq_cut","20-24",50,2009,4413
"27750","idade_eq_cut","20-24",50,2010,5867
"27751","idade_eq_cut","20-24",50,2011,4830
"27752","idade_eq_cut","20-24",50,2012,9078
"27753","idade_eq_cut","20-24",50,2013,9323
"27754","idade_eq_cut","20-24",50,2014,7791
"27755","idade_eq_cut","20-24",50,2015,4815
"27756","idade_eq_cut","20-24",51,2001,793
"27757","idade_eq_cut","20-24",51,2002,5541
"27758","idade_eq_cut","20-24",51,2003,3301
"27759","idade_eq_cut","20-24",51,2004,4540
"27760","idade_eq_cut","20-24",51,2005,7504
"27761","idade_eq_cut","20-24",51,2006,27228
"27762","idade_eq_cut","20-24",51,2007,14020
"27763","idade_eq_cut","20-24",51,2008,8757
"27764","idade_eq_cut","20-24",51,2009,5766
"27765","idade_eq_cut","20-24",51,2010,5042
"27766","idade_eq_cut","20-24",51,2011,6779
"27767","idade_eq_cut","20-24",51,2012,9174
"27768","idade_eq_cut","20-24",51,2013,8443
"27769","idade_eq_cut","20-24",51,2014,6863
"27770","idade_eq_cut","20-24",51,2015,5091
"27771","idade_eq_cut","20-24",52,2001,1502
"27772","idade_eq_cut","20-24",52,2002,7850
"27773","idade_eq_cut","20-24",52,2003,7318
"27774","idade_eq_cut","20-24",52,2004,5624
"27775","idade_eq_cut","20-24",52,2005,9590
"27776","idade_eq_cut","20-24",52,2006,51932
"27777","idade_eq_cut","20-24",52,2007,24625
"27778","idade_eq_cut","20-24",52,2008,11778
"27779","idade_eq_cut","20-24",52,2009,11655
"27780","idade_eq_cut","20-24",52,2010,11021
"27781","idade_eq_cut","20-24",52,2011,9152
"27782","idade_eq_cut","20-24",52,2012,12735
"27783","idade_eq_cut","20-24",52,2013,10537
"27784","idade_eq_cut","20-24",52,2014,9824
"27785","idade_eq_cut","20-24",52,2015,6744
"27786","idade_eq_cut","20-24",53,2001,222
"27787","idade_eq_cut","20-24",53,2002,302
"27788","idade_eq_cut","20-24",53,2003,868
"27789","idade_eq_cut","20-24",53,2004,3875
"27790","idade_eq_cut","20-24",53,2005,4666
"27791","idade_eq_cut","20-24",53,2006,33235
"27792","idade_eq_cut","20-24",53,2007,389
"27793","idade_eq_cut","20-24",53,2008,1119
"27794","idade_eq_cut","20-24",53,2009,2893
"27795","idade_eq_cut","20-24",53,2010,3062
"27796","idade_eq_cut","20-24",53,2011,1231
"27797","idade_eq_cut","20-24",53,2012,6008
"27798","idade_eq_cut","20-24",53,2013,1599
"27799","idade_eq_cut","20-24",53,2014,1688
"27800","idade_eq_cut","20-24",53,2015,1394
"27801","idade_eq_cut","25-29",0,2001,19
"27802","idade_eq_cut","25-29",0,2002,1658
"27803","idade_eq_cut","25-29",0,2003,5289
"27804","idade_eq_cut","25-29",0,2004,161
"27805","idade_eq_cut","25-29",0,2005,338
"27806","idade_eq_cut","25-29",0,2006,408
"27807","idade_eq_cut","25-29",0,2007,18
"27808","idade_eq_cut","25-29",11,2001,1729
"27809","idade_eq_cut","25-29",11,2002,2936
"27810","idade_eq_cut","25-29",11,2003,1751
"27811","idade_eq_cut","25-29",11,2004,4219
"27812","idade_eq_cut","25-29",11,2005,5130
"27813","idade_eq_cut","25-29",11,2006,20249
"27814","idade_eq_cut","25-29",11,2007,12801
"27815","idade_eq_cut","25-29",11,2008,4616
"27816","idade_eq_cut","25-29",11,2009,3578
"27817","idade_eq_cut","25-29",11,2010,2927
"27818","idade_eq_cut","25-29",11,2011,3722
"27819","idade_eq_cut","25-29",11,2012,6671
"27820","idade_eq_cut","25-29",11,2013,5764
"27821","idade_eq_cut","25-29",11,2014,4790
"27822","idade_eq_cut","25-29",11,2015,2350
"27823","idade_eq_cut","25-29",12,2001,958
"27824","idade_eq_cut","25-29",12,2002,1558
"27825","idade_eq_cut","25-29",12,2003,866
"27826","idade_eq_cut","25-29",12,2004,899
"27827","idade_eq_cut","25-29",12,2005,1771
"27828","idade_eq_cut","25-29",12,2006,15794
"27829","idade_eq_cut","25-29",12,2007,6236
"27830","idade_eq_cut","25-29",12,2008,4241
"27831","idade_eq_cut","25-29",12,2009,2915
"27832","idade_eq_cut","25-29",12,2010,2171
"27833","idade_eq_cut","25-29",12,2011,1693
"27834","idade_eq_cut","25-29",12,2012,2980
"27835","idade_eq_cut","25-29",12,2013,3600
"27836","idade_eq_cut","25-29",12,2014,2607
"27837","idade_eq_cut","25-29",12,2015,1225
"27838","idade_eq_cut","25-29",13,2001,3147
"27839","idade_eq_cut","25-29",13,2002,3074
"27840","idade_eq_cut","25-29",13,2003,8993
"27841","idade_eq_cut","25-29",13,2004,8171
"27842","idade_eq_cut","25-29",13,2005,13710
"27843","idade_eq_cut","25-29",13,2006,38735
"27844","idade_eq_cut","25-29",13,2007,20448
"27845","idade_eq_cut","25-29",13,2008,11613
"27846","idade_eq_cut","25-29",13,2009,9001
"27847","idade_eq_cut","25-29",13,2010,12188
"27848","idade_eq_cut","25-29",13,2011,11260
"27849","idade_eq_cut","25-29",13,2012,13833
"27850","idade_eq_cut","25-29",13,2013,13730
"27851","idade_eq_cut","25-29",13,2014,11220
"27852","idade_eq_cut","25-29",13,2015,5590
"27853","idade_eq_cut","25-29",14,2001,287
"27854","idade_eq_cut","25-29",14,2002,343
"27855","idade_eq_cut","25-29",14,2003,2613
"27856","idade_eq_cut","25-29",14,2004,1677
"27857","idade_eq_cut","25-29",14,2005,589
"27858","idade_eq_cut","25-29",14,2006,6230
"27859","idade_eq_cut","25-29",14,2007,4480
"27860","idade_eq_cut","25-29",14,2008,3361
"27861","idade_eq_cut","25-29",14,2009,1839
"27862","idade_eq_cut","25-29",14,2010,1520
"27863","idade_eq_cut","25-29",14,2011,793
"27864","idade_eq_cut","25-29",14,2012,862
"27865","idade_eq_cut","25-29",14,2013,1320
"27866","idade_eq_cut","25-29",14,2014,1738
"27867","idade_eq_cut","25-29",14,2015,1698
"27868","idade_eq_cut","25-29",15,2001,9266
"27869","idade_eq_cut","25-29",15,2002,19646
"27870","idade_eq_cut","25-29",15,2003,7024
"27871","idade_eq_cut","25-29",15,2004,21664
"27872","idade_eq_cut","25-29",15,2005,19784
"27873","idade_eq_cut","25-29",15,2006,102501
"27874","idade_eq_cut","25-29",15,2007,66149
"27875","idade_eq_cut","25-29",15,2008,31451
"27876","idade_eq_cut","25-29",15,2009,22369
"27877","idade_eq_cut","25-29",15,2010,24746
"27878","idade_eq_cut","25-29",15,2011,20169
"27879","idade_eq_cut","25-29",15,2012,26138
"27880","idade_eq_cut","25-29",15,2013,23312
"27881","idade_eq_cut","25-29",15,2014,23112
"27882","idade_eq_cut","25-29",15,2015,12589
"27883","idade_eq_cut","25-29",16,2001,954
"27884","idade_eq_cut","25-29",16,2002,780
"27885","idade_eq_cut","25-29",16,2003,411
"27886","idade_eq_cut","25-29",16,2004,224
"27887","idade_eq_cut","25-29",16,2005,84
"27888","idade_eq_cut","25-29",16,2006,6274
"27889","idade_eq_cut","25-29",16,2007,7968
"27890","idade_eq_cut","25-29",16,2008,3664
"27891","idade_eq_cut","25-29",16,2009,1647
"27892","idade_eq_cut","25-29",16,2010,812
"27893","idade_eq_cut","25-29",16,2011,588
"27894","idade_eq_cut","25-29",16,2012,1391
"27895","idade_eq_cut","25-29",16,2013,1838
"27896","idade_eq_cut","25-29",16,2014,3235
"27897","idade_eq_cut","25-29",16,2015,1351
"27898","idade_eq_cut","25-29",17,2001,2019
"27899","idade_eq_cut","25-29",17,2002,4565
"27900","idade_eq_cut","25-29",17,2003,1325
"27901","idade_eq_cut","25-29",17,2004,2078
"27902","idade_eq_cut","25-29",17,2005,4805
"27903","idade_eq_cut","25-29",17,2006,25905
"27904","idade_eq_cut","25-29",17,2007,13647
"27905","idade_eq_cut","25-29",17,2008,5915
"27906","idade_eq_cut","25-29",17,2009,4583
"27907","idade_eq_cut","25-29",17,2010,3861
"27908","idade_eq_cut","25-29",17,2011,3859
"27909","idade_eq_cut","25-29",17,2012,5214
"27910","idade_eq_cut","25-29",17,2013,4121
"27911","idade_eq_cut","25-29",17,2014,3520
"27912","idade_eq_cut","25-29",17,2015,2036
"27913","idade_eq_cut","25-29",21,2001,11401
"27914","idade_eq_cut","25-29",21,2002,35047
"27915","idade_eq_cut","25-29",21,2003,8998
"27916","idade_eq_cut","25-29",21,2004,14459
"27917","idade_eq_cut","25-29",21,2005,31603
"27918","idade_eq_cut","25-29",21,2006,142427
"27919","idade_eq_cut","25-29",21,2007,75899
"27920","idade_eq_cut","25-29",21,2008,27270
"27921","idade_eq_cut","25-29",21,2009,19267
"27922","idade_eq_cut","25-29",21,2010,15103
"27923","idade_eq_cut","25-29",21,2011,12287
"27924","idade_eq_cut","25-29",21,2012,19764
"27925","idade_eq_cut","25-29",21,2013,16358
"27926","idade_eq_cut","25-29",21,2014,13539
"27927","idade_eq_cut","25-29",21,2015,6432
"27928","idade_eq_cut","25-29",22,2001,4531
"27929","idade_eq_cut","25-29",22,2002,13071
"27930","idade_eq_cut","25-29",22,2003,4936
"27931","idade_eq_cut","25-29",22,2004,8014
"27932","idade_eq_cut","25-29",22,2005,17652
"27933","idade_eq_cut","25-29",22,2006,93570
"27934","idade_eq_cut","25-29",22,2007,30361
"27935","idade_eq_cut","25-29",22,2008,12994
"27936","idade_eq_cut","25-29",22,2009,8140
"27937","idade_eq_cut","25-29",22,2010,6198
"27938","idade_eq_cut","25-29",22,2011,6507
"27939","idade_eq_cut","25-29",22,2012,7363
"27940","idade_eq_cut","25-29",22,2013,5560
"27941","idade_eq_cut","25-29",22,2014,4702
"27942","idade_eq_cut","25-29",22,2015,2243
"27943","idade_eq_cut","25-29",23,2001,16321
"27944","idade_eq_cut","25-29",23,2002,40122
"27945","idade_eq_cut","25-29",23,2003,33366
"27946","idade_eq_cut","25-29",23,2004,20091
"27947","idade_eq_cut","25-29",23,2005,44307
"27948","idade_eq_cut","25-29",23,2006,173998
"27949","idade_eq_cut","25-29",23,2007,78102
"27950","idade_eq_cut","25-29",23,2008,35174
"27951","idade_eq_cut","25-29",23,2009,33307
"27952","idade_eq_cut","25-29",23,2010,19336
"27953","idade_eq_cut","25-29",23,2011,18471
"27954","idade_eq_cut","25-29",23,2012,21252
"27955","idade_eq_cut","25-29",23,2013,12582
"27956","idade_eq_cut","25-29",23,2014,13788
"27957","idade_eq_cut","25-29",23,2015,8655
"27958","idade_eq_cut","25-29",24,2001,4006
"27959","idade_eq_cut","25-29",24,2002,17200
"27960","idade_eq_cut","25-29",24,2003,4938
"27961","idade_eq_cut","25-29",24,2004,7083
"27962","idade_eq_cut","25-29",24,2005,15979
"27963","idade_eq_cut","25-29",24,2006,67491
"27964","idade_eq_cut","25-29",24,2007,24155
"27965","idade_eq_cut","25-29",24,2008,11429
"27966","idade_eq_cut","25-29",24,2009,8389
"27967","idade_eq_cut","25-29",24,2010,6528
"27968","idade_eq_cut","25-29",24,2011,5792
"27969","idade_eq_cut","25-29",24,2012,7822
"27970","idade_eq_cut","25-29",24,2013,5588
"27971","idade_eq_cut","25-29",24,2014,4989
"27972","idade_eq_cut","25-29",24,2015,2557
"27973","idade_eq_cut","25-29",25,2001,4004
"27974","idade_eq_cut","25-29",25,2002,14092
"27975","idade_eq_cut","25-29",25,2003,7456
"27976","idade_eq_cut","25-29",25,2004,7352
"27977","idade_eq_cut","25-29",25,2005,17180
"27978","idade_eq_cut","25-29",25,2006,104926
"27979","idade_eq_cut","25-29",25,2007,34585
"27980","idade_eq_cut","25-29",25,2008,15786
"27981","idade_eq_cut","25-29",25,2009,8116
"27982","idade_eq_cut","25-29",25,2010,5908
"27983","idade_eq_cut","25-29",25,2011,6785
"27984","idade_eq_cut","25-29",25,2012,9042
"27985","idade_eq_cut","25-29",25,2013,7560
"27986","idade_eq_cut","25-29",25,2014,6363
"27987","idade_eq_cut","25-29",25,2015,3569
"27988","idade_eq_cut","25-29",26,2001,8503
"27989","idade_eq_cut","25-29",26,2002,41205
"27990","idade_eq_cut","25-29",26,2003,21444
"27991","idade_eq_cut","25-29",26,2004,17210
"27992","idade_eq_cut","25-29",26,2005,30105
"27993","idade_eq_cut","25-29",26,2006,193870
"27994","idade_eq_cut","25-29",26,2007,86196
"27995","idade_eq_cut","25-29",26,2008,37493
"27996","idade_eq_cut","25-29",26,2009,24901
"27997","idade_eq_cut","25-29",26,2010,19941
"27998","idade_eq_cut","25-29",26,2011,15669
"27999","idade_eq_cut","25-29",26,2012,21846
"28000","idade_eq_cut","25-29",26,2013,14543
"28001","idade_eq_cut","25-29",26,2014,13265
"28002","idade_eq_cut","25-29",26,2015,9622
"28003","idade_eq_cut","25-29",27,2001,4393
"28004","idade_eq_cut","25-29",27,2002,14636
"28005","idade_eq_cut","25-29",27,2003,4040
"28006","idade_eq_cut","25-29",27,2004,5862
"28007","idade_eq_cut","25-29",27,2005,14670
"28008","idade_eq_cut","25-29",27,2006,84149
"28009","idade_eq_cut","25-29",27,2007,26559
"28010","idade_eq_cut","25-29",27,2008,17184
"28011","idade_eq_cut","25-29",27,2009,9152
"28012","idade_eq_cut","25-29",27,2010,7679
"28013","idade_eq_cut","25-29",27,2011,5844
"28014","idade_eq_cut","25-29",27,2012,8800
"28015","idade_eq_cut","25-29",27,2013,5309
"28016","idade_eq_cut","25-29",27,2014,4533
"28017","idade_eq_cut","25-29",27,2015,3169
"28018","idade_eq_cut","25-29",28,2001,1915
"28019","idade_eq_cut","25-29",28,2002,4031
"28020","idade_eq_cut","25-29",28,2003,3357
"28021","idade_eq_cut","25-29",28,2004,4462
"28022","idade_eq_cut","25-29",28,2005,12846
"28023","idade_eq_cut","25-29",28,2006,47820
"28024","idade_eq_cut","25-29",28,2007,14071
"28025","idade_eq_cut","25-29",28,2008,7367
"28026","idade_eq_cut","25-29",28,2009,6785
"28027","idade_eq_cut","25-29",28,2010,5002
"28028","idade_eq_cut","25-29",28,2011,4767
"28029","idade_eq_cut","25-29",28,2012,6627
"28030","idade_eq_cut","25-29",28,2013,4849
"28031","idade_eq_cut","25-29",28,2014,4004
"28032","idade_eq_cut","25-29",28,2015,2020
"28033","idade_eq_cut","25-29",29,2001,21190
"28034","idade_eq_cut","25-29",29,2002,45584
"28035","idade_eq_cut","25-29",29,2003,25381
"28036","idade_eq_cut","25-29",29,2004,28122
"28037","idade_eq_cut","25-29",29,2005,59756
"28038","idade_eq_cut","25-29",29,2006,328674
"28039","idade_eq_cut","25-29",29,2007,126691
"28040","idade_eq_cut","25-29",29,2008,73536
"28041","idade_eq_cut","25-29",29,2009,46470
"28042","idade_eq_cut","25-29",29,2010,40832
"28043","idade_eq_cut","25-29",29,2011,29119
"28044","idade_eq_cut","25-29",29,2012,39603
"28045","idade_eq_cut","25-29",29,2013,26807
"28046","idade_eq_cut","25-29",29,2014,24381
"28047","idade_eq_cut","25-29",29,2015,14747
"28048","idade_eq_cut","25-29",31,2001,14016
"28049","idade_eq_cut","25-29",31,2002,44330
"28050","idade_eq_cut","25-29",31,2003,37097
"28051","idade_eq_cut","25-29",31,2004,46930
"28052","idade_eq_cut","25-29",31,2005,58661
"28053","idade_eq_cut","25-29",31,2006,247091
"28054","idade_eq_cut","25-29",31,2007,104644
"28055","idade_eq_cut","25-29",31,2008,52908
"28056","idade_eq_cut","25-29",31,2009,39461
"28057","idade_eq_cut","25-29",31,2010,37228
"28058","idade_eq_cut","25-29",31,2011,38183
"28059","idade_eq_cut","25-29",31,2012,48146
"28060","idade_eq_cut","25-29",31,2013,34635
"28061","idade_eq_cut","25-29",31,2014,30663
